objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
SSTSL2 J043348.25-685734.3,0,0,68.451071,-68.959552,281.066801,-37.311245,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,19910,12.17,13350,10.94,8961,19.65,4957,14.35,524.9,92.08,0,0,0,0,0,1.02,1.02,0.95,0,0,1475.9,1099.8,400.6,371.3,5.7,0,0,0,0,N,1,0.7957,1.125,3.424,4.908,53.08,40019951,40019951-259,0,0,4.09,4.08,3.84,3.83,21.04,682085435,1,68.45115,-68.95957,44300,897.6,51950,1005,40140,702.5,Gaia DR3 4655870206732611712,68.45110728,-68.9595038,0,0,47,1.63615E+018,4.65587E+018,342946550,0.0178,0.0177,7.8193,0.0173,451.6178,16.267,-5.375,0.026,15.353,0.026,0.0883,-0.0344,-0.3027,-0.1147,0.0252,-0.068,0.118,0.0952,-0.0413,0.1929,309,0,306,3,15.086,782.88,0.15,12.274,31,TRUE,1.335,,,,,,,,35,24,0.039343,39,0.02383,29.32,0,0,1.673,0,319,63752.67487,19.7526,3227.56,13.676121,0.002776,38,17520.5,21.0448,832.531,14.729679,0.00308,36,68686.2,36.3644,1888.83,12.655722,0.003823,1.352,0,1,0,0,0,2.073957,1.053558,1.020399,0.97,1.81,2,18,4,16,15.703,,,892.9,,3400,3.5,-1,111,,,,12.232495,0.026916,14,,NOT_AVAILABLE,0,0,0.999019,3821,3809.2,3847.7,4.507,4.5017,4.524,-0.2248,-0.29,-0.0832,128.0103,127.2914,128.8949,0.5757,0.5648,0.5985,0.4007,0.393,0.4168,0.2279,0.2237,0.2367,MARCS,68.45117382,-68.95957204,0.417333,0.412978,0.199,0.179728
SSTSL2 J045316.76+661613.5,0,1,73.319866,66.270436,144.077029,13.937074,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,17180,9.161,11060,8.093,7327,14.9,4144,13.37,440.2,61.14,0,0,0,0,0,1.02,0.98,0.98,0,0,1720,1241,447.9,324,7.2,0,0,0,0,N,1,0.6853,0.934,2.92,4.162,43.08,40045680,40045680-0,0,0,4.08,5.95,4.94,5.95,38.11,909615948,1,73.31972,66.2704,38900,967.5,44710,1194,35880,693.9,Gaia DR3 482805833617843200,73.31999228,66.27039811,0,0,155,1.63615E+018,4.82806E+017,947595590,0.0089,0.0099,8.285,0.0184,451.3334,21.322,20.624,0.01,-5.412,0.013,-0.1315,0.0131,0.1172,0.27,0.152,0.1916,-0.1053,0.2041,0.2795,0.2217,495,0,493,2,-0.7352,434.5,0,0,31,FALSE,1.346,,,,,,,,57,20,0.019496,63,0.01511,112.2,0,0,0.976,0,531,60002.44358,12.4779,4808.69,13.741944,0.002765,61,17445.7,14.9868,1164.07,14.73432,0.002942,60,62600.4,28.6611,2184.16,12.756452,0.003812,1.334,0,0,0,0,0,1.977868,0.992375,0.985493,-32.78,1.6,2,31,5,16,18.779,,,990.54,,3900,4.5,0,101,,,,12.303778,0.021645,26,,NOT_AVAILABLE,0,0,0.997667,,,,,,,,,,,,,,,,,,,,,,,73.31976451,66.27042217,0.154827,0.211484,0.1967,0.228196
SSTSL2 J045105.06-683048.2,0,0,72.771109,-68.513401,279.870169,-35.995639,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,21800,12.52,14160,11.13,9313,19.7,5149,14.72,776.6,82.62,0,0,0,0,0,1.02,0.95,0.98,0,0,1563.3,1151.8,413.9,383.5,9.4,0,0,0,0,N,1,0.8354,1.145,3.449,5.026,53.25,40019951,40019951-280,0,0,3.06,3.83,3.95,3.95,31.38,120156683,1,72.77139,-68.51335,85350,1808,77050,1632,50260,1204,Gaia DR3 4655564503837635584,72.77110574,-68.51346042,0,0,122,1.63615E+018,4.65556E+018,127170945,0.0103,0.0093,4.4287,0.0098,449.7371,24.639,-16.702,0.013,-18.114,0.012,-0.2,0.1484,-0.0563,-0.027,0.0835,0.0111,-0.1078,0.0484,-0.2281,-0.2086,327,327,327,0,-5.2182,488.15,0.05,3.011,31,TRUE,1.541,,,,,,,,37,24,0.019347,41,0.01154,33.88,0,0,0.801,0,346,365043.1187,53.3779,6838.85,11.781507,0.00276,39,190825,91.3042,2090,12.136951,0.002838,39,249398,74.4305,3350.75,11.255661,0.003793,1.206,0,0,0,0,0,0.88129,0.355445,0.525846,35.64,0.57,1,16,4,15,40.025,0.88458,0.119381,841.846,4.9,5000,3.5,0,444,11.7468,6.7897,12,11.057004,0.011454,12,41.58038,NOT_AVAILABLE,0,0,0.999591,5451.3,5445.9,5497.1,4.4269,4.4245,4.4296,-0.3173,-0.3254,-0.2686,224.6984,223.99,227.1757,0.005,0.001,0.037,0.0041,0.0008,0.0306,0.0022,0.0004,0.0164,MARCS,72.7713084,-68.51337991,0.208581,0.198763,-0.2062,0.213967
SSTSL2 J043724.59-675525.9,0,0,69.352491,-67.923863,279.702373,-37.387737,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16970,11.28,10540,9.768,7244,18.13,4111,14.45,608.1,80.01,0,0,0,0,0,0.95,0.95,0.98,0,0,1360.2,973.6,355.7,283.7,7.6,0,0,0,0,N,1,0.794,1.122,3.454,4.884,52.73,40019951,40019951-306,0,0,3.83,4.79,3.96,4.79,29.91,682144743,1,69.35206,-67.92381,38260,810.6,47510,919,36010,696.5,Gaia DR3 4656394364535698944,69.35261967,-67.92401122,0,0,151,1.63615E+018,4.65639E+018,588965623,0.0163,0.0169,7.5326,0.0168,448.9999,65.064,46.849,0.02,-45.149,0.022,-0.0647,-0.0359,0.0847,-0.065,0.0449,-0.0492,-0.2692,0.0152,-0.2741,-0.1384,219,0,219,0,4.6241,303.04,0.063,1.6987,31,FALSE,1.343,,,,,,,,25,19,0.031676,27,0.03725,27.35,0,0,1.23,0,215,55551.27766,16.4506,3376.86,13.825632,0.002774,27,15937.4,26.2239,607.744,14.832496,0.003313,27,58907.9,40.5992,1450.96,12.822462,0.003853,1.347,0,17,0,3,0,2.010034,1.006864,1.00317,18.78,1.73,2,17,2,15,12.163,,,953.668,,4000,4.5,0.5,101,,,,12.362847,0.035351,15,,NOT_AVAILABLE,0,0,0.998613,,,,,,,,,,,,,,,,,,,,,,,69.35206566,-67.92381056,0.316896,0.354815,-0.1314,0.561289
SSTSL2 J105452.14-615209.2,0,0,163.717252,-61.869238,289.649598,-2.041396,1,0,7,1,1,1,1,1,2,2,2,2,1,0,0,0,0,12200,40.33,8164,46.21,5374,103.2,4547,69.34,1570,134.2,0,0,0,0,1.01,1.05,1.02,0.95,1.02,0,313.3,175.8,63.3,63.4,11.7,0,0,0,0,N,1,9.374,10.91,34.24,23.52,85.83,30002561,30002561-25814,0,0,2.9,3.04,2.85,3.04,11.57,792911078,1,163.7177,-61.86929,24080,620.9,27340,755.4,22680,563.9,Gaia DR3 5241862968982799360,163.7168431,-61.8692167,0,0,29,1.63615E+018,5.24186E+018,1350300766,0.0157,0.0168,8.4594,0.0189,448.3093,91.621,-90.377,0.021,15.049,0.02,0.1118,-0.0644,-0.2058,0.0475,0.1982,0.0845,-0.2337,0.1369,0.0002,0.1383,377,0,376,1,2.2771,425.84,0.054,0.93928,31,FALSE,1.309,,,,,,,,43,28,0.030126,50,0.01066,160.7,0,0,1.084,0,412,26698.56124,9.37318,2848.4,14.621147,0.002782,48,6599,41.9208,157.416,15.789847,0.00744,49,31397.5,74.8976,419.205,13.505658,0.004582,1.423,0,22,0,23,0,2.284189,1.1687,1.115489,17.25,3.11,2,14,7,13,7.5244,,,989.635,,3700,4.5,0,101,,,,12.906866,0.028285,7,,NOT_AVAILABLE,0,0,0.999019,3592.2,3577.4,3604.5,4.5984,4.5494,4.6275,-0.5611,-0.6396,-0.4979,118.1266,117.7528,118.7272,0.6594,0.6479,0.671,0.4451,0.4371,0.4532,0.2652,0.2606,0.2699,MARCS,163.717695,-61.86928358,0.336087,0.318586,0.1286,0.698308
SSTSL2 J055012.63-664340.7,0,0,87.55266,-66.727999,276.60119,-30.777876,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16670,18.76,10750,9.814,6953,22.61,3946,14.24,562.3,80.33,0,0,0,0,0,1.02,0.95,1.02,0,0,795.5,990.5,264.9,305.3,7,2,0,0,0,N,1,0.8197,1.139,3.51,4.965,56.2,40019951,40019951-364,0,0,1.94,3.81,4.07,3.93,28.32,1252961925,1,87.55255,-66.72807,60310,1278,56910,1310,38980,825.7,Gaia DR3 4659670153292165376,87.55253316,-66.72797032,0,0,71,1.63615E+018,4.65967E+018,885658001,0.0104,0.0096,4.6022,0.0103,447.6122,19.685,-0.984,0.013,19.661,0.015,0.0571,0.0042,0.0787,-0.102,-0.0104,-0.1104,-0.0964,0.0249,-0.2881,0.1539,254,254,253,1,-2.5951,301.39,0.04,1.7095,31,TRUE,1.51,,,,,,,,29,23,0.021522,208,0.0123,51.22,0,0,0.884,0,1731,223761.8743,14.6885,15233.9,12.312901,0.002756,190,109374,26.8408,4074.91,12.741258,0.002803,190,162112,25.0041,6483.44,11.723355,0.003783,1.213,0,3,0,0,0,1.017902,0.428356,0.589546,20.96,0.3,1,170,9,19,90.191,-0.26777,0.394921,1010.929,16.02,5250,5,0.25,444,,,,11.496945,0.007765,160,86.38889,VARIABLE,0,0,0.999838,5176.9,5175.6,5178.4,4.5103,4.5088,4.5117,-0.1591,-0.163,-0.1552,216.7744,216.2803,217.2562,0.0006,0.0001,0.0015,0.0005,0.0001,0.0012,0.0003,0,0.0007,PHOENIX,87.55254423,-66.7280577,0.212979,0.240677,0.1631,0.207867
SSTSL2 J002629.94-725203.4,0,0,6.624767,-72.867619,305.48683,-44.136705,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,18700,11.13,11730,12.67,7845,22.37,4454,12.69,488.3,90.42,0,0,0,0,0,0.95,0.95,0.98,0,0,1510.6,828.6,301,378.3,5.4,2,0,0,0,N,1,0.7661,0.9946,3.461,3.926,53.7,40045991,40045991-173,0,0,6.62,4.83,4.56,5.16,20.49,1302344483,1,6.624409,-72.86768,55510,1176,58340,1182,43570,1003,Gaia DR3 4688782266237876224,6.62490237,-72.86761684,0,0,127,1.63615E+018,4.68878E+018,961906967,0.0122,0.0119,6.0199,0.0135,446.9408,40.822,35.61,0.016,19.959,0.015,-0.0827,0.208,-0.2835,-0.1,-0.2326,-0.0329,-0.0227,-0.1609,-0.051,0.041,377,324,375,2,5.6565,830.42,0.11,13.32,31,TRUE,1.435,,,,,,,,43,27,0.022341,52,0.01532,61.11,0,0,1.214,0,435,137000.3919,25.2662,5422.27,12.845562,0.002763,46,55351.3,42.4367,1304.33,13.480722,0.002912,46,116625,39.1506,2978.88,12.080916,0.003797,1.255,0,1,0,0,0,1.399806,0.63516,0.764646,-49.73,0.65,1,22,2,17,26.189,-0.98775,0.809083,970.395,8.69,4500,4,0.5,111,,,,11.791602,0.018741,20,27.48424,NOT_AVAILABLE,0,0,0.999848,4510.9,4493.1,4520.2,4.5952,4.5854,4.607,0.3686,0.3299,0.3893,163.8054,160.7594,165.3627,0.1548,0.1349,0.1669,0.1174,0.1023,0.1267,0.0614,0.0535,0.0663,MARCS,6.624365113,-72.86770555,0.252945,0.248024,0.0465,0.143769
SSTSL2 J005026.91-713859.8,0,0,12.612141,-71.649956,303.04297,-45.478082,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16080,9.994,10260,8.672,6673,19.58,3730,10.06,536,69.62,0,0,0,0,0,1.05,0.98,1.02,0,0,1439.1,1054.2,288.6,379.1,7.7,0,0,0,0,N,1,0.6869,0.9714,3.062,4.112,50.66,40045991,40045991-236,0,0,5.31,8.95,5.15,8.69,37.52,127399470,1,12.61181,-71.64996,58720,1244,55460,1175,38020,735.4,Gaia DR3 4689290996529690368,12.61224604,-71.6499398,0,0,116,1.63615E+018,4.68929E+018,812185136,0.009,0.0081,4.3696,0.0098,446.5539,28.984,28.614,0.012,4.615,0.01,-0.1238,0.186,0.0521,-0.0003,-0.2214,0.0203,0.1094,0.0839,-0.1603,0.0438,370,370,370,0,-0.9894,519.55,0.048,3.2028,31,TRUE,1.513,,,,,,,,42,26,0.017291,50,0.003919,162.3,0,0,0.963,0,401,216497.2111,39.9068,5425.07,12.348736,0.002763,45,106722,65.6541,1625.52,12.767906,0.002869,43,155977,48.1702,3238.04,11.765244,0.003794,1.213,0,0,0,0,0,1.002663,0.41917,0.583492,-17.26,0.78,1,22,3,18,28.428,0.59867,0.212007,945.978,10.69,5250,4,0,111,,,,11.532269,0.016105,19,29.76434,NOT_AVAILABLE,0,0,0.999862,5264.1,5260.8,5268.4,4.4949,4.4931,4.4987,-0.0104,-0.0145,-0.0055,226.8005,226.0833,227.4007,0.1038,0.1007,0.1075,0.0844,0.0819,0.0874,0.0447,0.0434,0.0464,MARCS,12.61184209,-71.64996031,0.199337,0.162259,0.0428,0.132571
SSTSL2 J174508.56+053329.4,0,0,266.285668,5.558184,30.335612,17.267953,1,0,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,10510,9.556,7038,8.937,4729,16.09,2610,18.01,280.8,19.77,0,0,0,0,0,0.95,1.02,0,0,0,995.6,736.6,264.1,179.5,14.2,2,0,0,0,N,1,0.9443,1.305,3.893,5.952,20.3,40018640,40018640-0,0,0,4.8,3.06,5.12,2.87,253.99,1144789430,1,266.2856,5.558422,22720,523.1,27060,772.7,20720,438.9,Gaia DR3 4474062626178049664,266.2856359,5.557978195,0,0,56,1.63615E+018,4.47406E+018,1514803867,0.014,0.0132,7.8847,0.0177,446.2612,101.583,5.965,0.017,-101.407,0.015,0.1374,-0.0644,-0.2206,-0.2102,-0.2395,-0.2187,-0.5739,0.0191,0.2593,0.1471,404,0,403,1,0.693,399.53,0,0,31,FALSE,1.355,,,,,,,,46,21,0.02576,46,0.02959,2.994,0,0,1.024,0,393,37554.69367,8.00352,4692.27,14.250707,0.002765,45,11343.3,13.1217,864.47,15.20169,0.00306,44,38361,25.2175,1521.21,13.288171,0.003846,1.324,0,2,0,0,0,1.913519,0.950983,0.962536,30.13,4.94,2,18,4,14,7.601,,,923.128,,4000,4.5,0,101,,,,12.877746,0.046598,17,,NOT_AVAILABLE,0,0,0.997667,3868.9,3861.5,3871.4,4.7163,4.7065,4.7189,-0.5024,-0.5336,-0.5003,126.0189,125.6326,126.5936,0.5442,0.5334,0.5497,0.3862,0.3785,0.3902,0.2098,0.2056,0.2119,PHOENIX,266.2856093,5.558428896,0.278895,0.248151,0.1629,0.749755
SSTSL2 J161002.71+540502.1,0,0,242.51131,54.08394,83.703985,45.015074,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,7945,4.484,5539,5.302,3697,9.21,2062,7.019,317.2,46.64,0,0,0,0,0,0.98,0.95,1.05,0,0,1598.3,937.7,397.3,346,6.8,0,0,0,0,N,1,0.3161,0.5483,2.495,2.622,27.37,60095791,60095791-25,1,1,4.36,5.76,5.02,6.3,43.57,648656159,1,242.5113,54.08394,14930,316.2,17440,385.6,14820,245.7,Gaia DR3 1428932977976044672,242.5114577,54.08394005,0,0,146,1.63615E+018,1.42893E+018,356747630,0.0285,0.0299,13.5766,0.0307,442.9283,18.235,18.09,0.034,2.299,0.039,-0.1208,-0.1267,-0.2575,0.1599,0.0067,0.1266,-0.3005,-0.0331,-0.266,-0.0869,320,0,320,0,1.6339,397.88,0.123,1.7416,31,FALSE,1.23,,,,,,,,37,23,0.056184,40,0.005958,127.9,0,0,1.065,0,335,9541.62894,9.73808,979.827,15.738311,0.00297,35,1274.99,10.706,119.092,17.574774,0.009534,35,13056.8,28.567,457.059,14.458306,0.004464,1.502,0,1,0,1,0,3.116467,1.836463,1.280005,-4.76,5.01,2,18,1,17,4.0178,,,905.384,,3700,3,0.5,111,,,,13.997087,0.07204,19,,NOT_AVAILABLE,0,0,0.999697,,,,,,,,,,,,,,,,,,,,,,,242.5113207,54.08392984,0.547778,0.63222,-0.0987,0.312001
SSTSL2 J061105.45-063909.4,0,0,92.772742,-6.652616,214.325011,-11.98452,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,17500,14.95,11120,9.892,7528,18.01,4262,14.19,478.5,90.28,0,0,0,0,0,0.95,0.95,0.95,0,0,1042.8,1019.1,366.3,336.3,5.3,0,0,0,0,N,1,0.8454,1.121,3.342,5.612,64.69,40045501,40045501-11,0,0,4.56,5.46,4.78,5.82,15.39,146762937,1,92.77265,-6.652511,44420,1064,50440,1161,38230,739.4,Gaia DR3 3019697845468942080,92.77286667,-6.652756039,0,0,74,1.63615E+018,3.0197E+018,955138786,0.013,0.0124,6.7358,0.0152,442.4216,68.06,44.185,0.017,-51.767,0.016,0.0327,-0.1168,-0.272,0.0933,-0.2158,0.0969,-0.4933,0.0898,0.0161,-0.0661,243,0,241,2,0.402,231.68,0,1.31E-15,31,TRUE,1.378,,,,,,,,28,18,0.024592,28,0.01376,89.7,0,0,1.017,0,234,81303.60516,19.2312,4227.69,13.412092,0.002767,26,27009.8,32.2573,837.323,14.25974,0.003077,26,78668.9,41.2489,1907.18,12.508388,0.003822,1.3,0,0,0,0,0,1.751352,0.847648,0.903705,50.47,1.47,2,16,2,13,15.622,,,923.88,,4500,4.5,1,101,,,,12.097989,0.035391,14,,NOT_AVAILABLE,0,0,0.999488,4340.8,4338.9,4343.2,4.65,4.6466,4.6624,0.4982,0.4958,0.4996,146.2367,144.6012,146.6866,0.6845,0.6804,0.6884,0.5002,0.4971,0.5031,0.2669,0.2653,0.2685,PHOENIX,92.77266896,-6.652525963,0.279079,0.25472,-0.0724,0.672964
SSTSL2 J141156.27-651032.3,0,0,212.984476,-65.175655,311.254196,-3.612797,1,0,6,1,1,2,1,1,2,2,2,0,0,0,0,0,0,14260,11.37,10380,10.06,,,3793,11.66,587.2,45.17,0,0,0,0,0,0.95,1.02,0.95,0,0,1080.2,929.7,1121.3,374.9,13,2,2,,0,P,1,0.891,1.017,,4.304,28.76,50065650,50065650-0,0,0,5.18,6.3,6.72,7.67,52.98,924018278,1,212.9845,-65.17574,44460,900.9,49430,956.1,36310,702.3,Gaia DR3 5852737640612120192,212.9845324,-65.17573517,0,0,30,1.63615E+018,5.85274E+018,494341496,0.0084,0.0101,5.8534,0.0133,441.2734,3.78,3.779,0.01,-0.088,0.012,0.3368,-0.0475,-0.4188,-0.1916,-0.163,-0.1712,-0.315,-0.0218,0.1239,0.4028,531,8,531,0,-0.9178,485.86,0,0,31,FALSE,1.411,,,,,,,,62,28,0.019124,67,0.01094,151,0,0,0.971,0,565,95247.35199,14.0339,6786.96,13.240234,0.00276,62,35772.8,20.9342,1708.82,13.954659,0.002862,60,85390.5,30.3687,2811.79,12.419371,0.003799,1.272,0,39,0,0,0,1.535288,0.714424,0.820864,4.16,1.31,2,21,14,16,18.164,,,920.74,,4500,4,0.5,111,,,,12.068072,0.012542,7,,NOT_AVAILABLE,0,0,0.99979,4484.3,4471.9,4489.2,4.6082,4.6048,4.6123,0.3481,0.3172,0.3798,167.9218,166.7636,168.6655,0.4528,0.4429,0.4589,0.3395,0.332,0.3441,0.1783,0.1744,0.1807,MARCS,212.9844924,-65.17573478,0.162124,0.198947,0.406,0.300944
SSTSL2 J021301.85-750101.0,0,0,33.25772,-75.016967,296.073948,-41.006476,1,0,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,9836,9.077,6711,8.13,4504,15.14,2388,12.3,388.8,74.77,0,0,0,0,0,0.95,1.02,0,0,0,971.2,753.8,263.4,218.7,5.2,2,0,0,0,N,1,0.7825,1.077,3.54,4.648,51.71,40045991,40045991-49,0,0,5.76,4.12,6.14,4.16,30.98,133895895,1,33.25715,-75.01695,22060,487.6,24660,522.4,19720,435.8,Gaia DR3 4637287223263425664,33.25786727,-75.01692233,0,0,104,1.63615E+018,4.63729E+018,535431186,0.0174,0.0159,7.7778,0.0178,436.3013,37.869,37.521,0.022,5.127,0.02,-0.0512,0.2039,0.0003,-0.0834,0.053,-0.0661,0.0127,-0.0385,-0.1168,-0.1144,319,0,316,3,1.2577,336.85,0.039,0.45977,31,FALSE,1.303,,,,,,,,36,26,0.031373,42,0.01421,84.26,0,0,1.05,0,348,24877.25605,8.63501,2880.97,14.697861,0.002781,39,5721.2,11.5629,494.792,15.944823,0.00355,41,28984.8,23.43,1237.08,13.592469,0.00388,1.395,0,1,0,0,0,2.352354,1.246963,1.105392,18.08,3.26,2,14,1,14,7.6239,,,974.224,,3700,4,0,111,,,,13.08174,0.07102,14,,NOT_AVAILABLE,0,0,0.992964,3655.2,3646.2,3657.6,4.7112,4.7066,4.7135,0.1149,0.0997,0.1196,128.3472,127.9275,128.6996,0.5773,0.5659,0.583,0.3874,0.3796,0.3912,0.2378,0.233,0.2401,MARCS,33.25722225,-75.01694512,0.355432,0.319597,-0.107,0.21129
SSTSL2 J004024.35-725939.4,0,0,10.101479,-72.994286,304.05498,-44.109901,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,20180,9.662,12930,9.767,8389,15.39,4654,13.72,605.1,72.04,0,0,0,0,0,0.98,1.02,0.98,0,0,1861.9,1185.8,483,378.2,8.4,0,0,0,0,N,1,0.8078,1.102,3.37,4.684,46.04,40045991,40045991-171,0,0,4.94,4.09,5.76,3.96,30.6,1302475111,1,10.10118,-72.99423,79290,1826,68300,1510,48710,1032,Gaia DR3 4688917506197931008,10.10195768,-72.99430204,0,0,104,1.63615E+018,4.68892E+018,197529082,0.0106,0.0089,4.61,0.0106,432.9346,49.799,48.464,0.016,-11.456,0.012,-0.0936,0.0668,-0.0963,-0.0974,-0.1106,-0.0662,0.1399,-0.1298,-0.0567,0.001,354,354,353,1,-2.0253,635.37,0.074,6.9255,31,TRUE,1.54,,,,,,,,40,26,0.021648,50,0.01376,57.51,0,0,0.923,0,418,327886.644,47.1762,6950.26,11.898058,0.00276,49,170852,103.843,1645.3,12.256989,0.002867,49,224510,63.8301,3517.31,11.369805,0.003792,1.206,0,0,0,0,0,0.887184,0.358932,0.528253,27.17,0.4,1,21,2,21,34.279,-2.3241,0.987801,970.896,5.25,5250,4,-0.25,222,,,,11.164395,0.019859,19,37.90571,NOT_AVAILABLE,0,0,0.99964,5695.7,5683.3,5720.5,4.5487,4.543,4.559,-0.1342,-0.1479,-0.0972,214.106,213.1445,217.9372,0.1765,0.1692,0.1933,0.1471,0.141,0.1611,0.0788,0.0755,0.0863,MARCS,10.10122121,-72.99425113,0.25113,0.192367,0.008,0.507289
SSTSL2 J011121.53-743117.2,0,0,17.839728,-74.521454,301.130088,-42.537032,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16480,14.82,10580,9.344,6843,16.73,3750,13.43,452.6,80.83,0,0,0,0,0,0.98,1.02,1.05,0,0,1003.1,1028.7,363.3,322.4,5.6,0,0,0,0,N,1,0.7745,0.9875,3.331,3.894,49.45,40045991,40045991-100,0,0,3.95,4.08,5.26,3.96,30.19,1170159415,1,17.83954,-74.52148,59480,1260,54200,1098,37020,818.3,Gaia DR3 4686090485676549760,17.83994401,-74.52143866,0,0,115,1.63615E+018,4.68609E+018,682509538,0.0106,0.0089,4.4156,0.0102,431.7498,25.32,25.081,0.014,3.469,0.012,-0.2167,0.1292,-0.2205,-0.0009,-0.1204,0.0288,0.0905,-0.0356,-0.0945,-0.1562,369,369,368,1,0.6943,627.08,0.075,7.8577,31,TRUE,1.531,,,,,,,,42,28,0.020056,48,0.0264,89.02,0,0,1.025,0,396,242510.3979,43.7962,5537.24,12.225541,0.002762,41,123934,73.9308,1676.35,12.605569,0.002864,41,169371,59.6832,2837.84,11.675796,0.003799,1.209,0,0,0,0,0,0.929773,0.380028,0.549746,5.45,0.96,1,19,6,17,25.833,0.40014,0.288805,908.271,12.4,5250,4,-0.25,111,6.3359,9.8888,10,11.43447,0.008454,13,,NOT_AVAILABLE,0,0,0.99982,5357.2,5347.8,5368.6,4.4966,4.4933,4.4994,-0.4346,-0.4453,-0.4215,225.747,225.0845,226.7453,0.0556,0.0491,0.0637,0.0457,0.0403,0.0524,0.0245,0.0216,0.0281,MARCS,17.83952633,-74.52145408,0.227571,0.18724,-0.1567,0.214756
